id,conversation_id,date,timezone,place,tweet,language,hashtags,cashtags,user_id,username,name,day,hour,nlikes,nreplies,nretweets,search,Category,Text,polarity,polarity_inset,Sentiment
1581361060010860544,1581360637048856576,2022-10-16 02:07:11,+0700,,"@moonareas aku online nder tapi cm lewat halodoc, terus disaranin untuk ke psikiater krna udah agak buruk biar dpt obat, nnti dia kasih rujukan, tp aku ga dateng karena takut diomelin mama. coba di halodoc kalo mau gampang ya nder",in,[],[],1580603065542926340,kk1d0,kidooss,7,02,0,1,0,halodoc,Halodoc,online nder halodoc disaranin psikiater buruk biar obat kasih rujuk takut diomelin mama coba gampang ya,-0.875,-0.0041999999999999815,Negative
1581359375591305221,1581359375591305221,2022-10-16 02:00:30,+0700,,udahlah besok pagi konsul halodoc dulu 🤦🏻‍♀️,in,[],[],777314016897015808,goowdies,tisha,7,02,0,0,0,halodoc,Halodoc,besok pagi konsultasi halodoc,0.0,0.10599999999999998,Neutral
1581331599530287104,1581331599530287104,2022-10-16 00:10:07,+0700,,"Anyang2ngan seminggu, sampek ke halodoc dapet obat baru sehari sakitnya ilang tp w ke kamar mandi ampe 10kali lebih. Capeeeeeeeeeek😭😭😭",in,[],[],994850436,monitaajaya,temanbaikmu,7,00,0,0,0,halodoc,Halodoc,anyang2ngan minggu halodoc obat hari sakit hilang gue kamar mandi 10kali capeeeeeeeeeek,-0.875,-0.33929999999999993,Negative
1581327083787423745,1581327083787423745,2022-10-15 23:52:11,+0700,,Halodoc welek 1/10 lama banget mahal,tl,[],[],1193523842418802688,locelyy,butuh reset,6,23,0,0,0,halodoc,Halodoc,halodoc welek 1 10 banget mahal,-0.6124,0.4588,Negative
1581322070025129984,1581322070025129984,2022-10-15 23:32:15,+0700,,"Udh hampir 2 minggu bayi tidurnya dikiiiit bgt sehari. Pengennya minum trs di gendong. Kirain pas minggu lalu tuh lg growth spurt tp kok keterusan. Tadi chat dsa di halodoc di bilang colic, dikasih resep",in,[],[],78567585,husshusnul,Husnul,6,23,0,0,0,halodoc,Halodoc,2 minggu bayi tidur dikiiiit banget hari ken minum gendong pas tuh growth spurt terus chat dsa halodoc bilang colic kasih resep,-0.4588,0.025900000000000034,Negative
1581309313997361152,1581309313997361152,2022-10-15 22:41:34,+0700,,Ada promo halodoc atau alodoc ga sih?,in,[],[],1158673901188083713,Serendiptie,⟭⟬ Ale-ale⁷,6,22,0,0,0,halodoc,Halodoc,promo halodoc alodoc sih,0.0,0.6124,Neutral
1581304598601793538,1581295635575099395,2022-10-15 22:22:50,+0700,,@UPIfess Kalo mau online coba halodoc sekali konsul 45k,in,[],[],1076106016780017664,masbubuybulan,El ✨,6,22,0,0,0,halodoc,Halodoc,online coba halodoc konsultasi 45k,0.0,0.5406,Neutral
1581304394175631360,1581304394175631360,2022-10-15 22:22:01,+0700,,ada yg prnh berobat ke psikiater via halodoc gk,in,[],[],1321509315555938304,cutiesakuraa,Sαƙυɾα🌸,6,22,0,1,0,halodoc,Halodoc,obat psikiater via halodoc,0.0,-0.6124,Neutral
1581293524536143873,1568865720427225089,2022-10-15 21:38:49,+0700,,@Sagitariousme @ohmybeautybank Kak mau tanya wktu di pakai tambah parah apa mendingan? Soalnya sy konsul di halodoc diresepkan itu jg.,in,[],[],1259992229608738816,putri1596,My name is,6,21,0,1,0,halodoc,Halodoc,kak pakai parah mending konsultasi halodoc resep,-0.7906,0.0,Negative
1581293362052677633,1581293049413795841,2022-10-15 21:38:11,+0700,,@lynuxstore Halo mjb ya. Di halodoc banyak kak. Aku sering pake halodoc buat ke psikolog online. Nanti kakak cari yg sesuai dan srek sama kakak. Banyak kok hehe,in,[],[],1372083654,SuperBigChoco_,Chel 🐘💨,6,21,0,1,0,halodoc,Halodoc,halo mjb ya halodoc kak pakai psikolog online kakak cari sesuai srek hehe,0.7184,0.28769999999999996,Positive
1581288296302665729,1581287427167043584,2022-10-15 21:18:03,+0700,,"@jogjamnfs ngaruh nderrr, kalo sarankuu konsultasi ke psikiater/psikolog aja. kalo gaada waktu atau sibuk, coba ke halodoc gituu.. alsoo, kalo blm konsul jgn doping paracetamol sembarangan ya nderr, ga baik buat tubuh. apalagi kalo tubuh udh kebal gitu, kasihan ginjalmu juga..",in,[],[],1340544306877087744,dyinside__,fio,6,21,0,0,0,halodoc,Halodoc,ngaruh nderrr sarankuu konsultasi psikiater psikolog sibuk coba halodoc alsoo doping paracetamol sembarang ya nderr tubuh kebal kasihan ginjal,0.6124,0.006800000000000028,Positive
1581278166701969409,1581268930504847362,2022-10-15 20:37:48,+0700,,@TENREYS Any online affordable ones you know...? Apa ke halodoc aja gitu ya?,en,[],[],1087322422670372865,shake_stirred,Dhani,6,20,0,1,0,halodoc,Halodoc,any online affordable ones you know halodoc ya,0.0,0.7184,Neutral
1581271629111623681,1581263797519384576,2022-10-15 20:11:49,+0700,,"@bekasibase cek si halodoc aja, bisa sekalian book jadwal",in,[],[],178557005,zarezarezareza,reja,6,20,0,0,0,halodoc,Halodoc,cek sih halodoc book jadwal,0.0,-0.7184,Neutral
1581266254341410817,1581217601245806592,2022-10-15 19:50:28,+0700,,"@KediriFess Ada fitur halodoc, grabhealth, alodokter",in,[],[],187600793,haiyahiyabob,-13,6,19,0,0,0,halodoc,Halodoc,fitur halodoc grabhealth alodokter,0.0,0.0,Neutral
1581255480810217472,1581254941120684034,2022-10-15 19:07:39,+0700,,@ShinRenn gatauu harganya brp tp biasanya beli di halodoc,in,[],[],1579402271300804608,theneocults,𝒵🩰,6,19,0,1,0,halodoc,Halodoc,gatauu harga beli halodoc,0.0,0.17819999999999991,Neutral
1581249925383589890,1581249925383589890,2022-10-15 18:45:35,+0700,,"katanya semua penyakit ad obtnya tapi ini kok susah bgt ya cari obat buat ngelupain org , gua udh cari di halodoc juga gada 😭😭 padahal sakit loh ini",in,[],[],1273559347369402368,ndaawidya11,librarandom,6,18,1,0,0,halodoc,Halodoc,sakit obtnya susah banget ya cari obat ngelupain orang gua halodoc sakit loh,-0.9432,-0.14890000000000003,Negative
1581249847478611975,1581249847478611975,2022-10-15 18:45:16,+0700,,halodek carinya halodoc,in,[],[],1370624091363762180,rebelligious,HeilHam,6,18,0,0,0,halodoc,Halodoc,halodek cari halodoc,0.0,-0.6124,Neutral
1581243454482702336,1581221187379597313,2022-10-15 18:19:52,+0700,,@wndinvtsr ini halodoc ka?,in,[],[],1186980340696416256,ka2rot,wg ,6,18,0,1,0,halodoc,Halodoc,halodoc kak,0.0,0.0,Neutral
1581242153778393089,1581239992587718656,2022-10-15 18:14:42,+0700,,"@kochengfs seharusnya ke vet sih nder. tapi bisa juga konsul ke halodoc dulu, ada vet kok disitu",in,[],[],1546202983653748736,kamisacto,Kai! 🐈,6,18,0,0,0,halodoc,Halodoc,vet sih nder konsultasi halodoc situ,0.0,0.6124,Neutral
1581234359553490944,1581234359553490944,2022-10-15 17:43:43,+0700,,@rreynare Pasti rindu kan ga ada yg mengkritik akun ig halodoc kamu,in,[],[],97229795,Isnan___,Isnan,6,17,0,1,0,halodoc,Halodoc,rindu kritik akun ig halodoc,0.6124,-0.4413,Positive
1581225157800398848,1581217601245806592,2022-10-15 17:07:10,+0700,,@KediriFess sesama anak rantau i feel u. kalo aku ngandelin halodoc atau kimia farma terdekat sing ada dokter praktik e siih. pet sembuh ya nder🤗,in,[],[],300142127,senjadanasa,🌅,6,17,0,0,0,halodoc,Halodoc,anak rantau i feel lu ngandelin halodoc kimia farma dekat sing dokter praktik e sih pet sembuh ya nder,0.0,0.08879999999999999,Neutral
1581215777868648450,1581211288130101250,2022-10-15 16:29:53,+0700,,"@b3r4kkk Yaya tapi jujur nyokap gue jg pernah kayak lo gini terus bener2 prosedurnya kayak yg dibilang dokter halodoc.. 🥲 soalnya mumpung belum radang, pecah terus infeksi..",in,[],[],413234662,lunarabbls,Nara. 🌙,6,16,0,1,0,halodoc,Halodoc,yaya jujur nyokap gue kayak lo benar prosedur bilang dokter halodoc mumpung radang pecah infeksi,0.6124,-0.07979999999999998,Positive
1581206327841685504,1581204822786977793,2022-10-15 15:52:20,+0700,,@karinaa0ie Abis ini booking konsultasi halodoc 🥺,in,[],[],1438708057442115589,woodz6lr,w,6,15,0,0,0,halodoc,Halodoc,habis booking konsultasi halodoc,0.0,0.28769999999999996,Neutral
1581201941308198912,1581200922587590656,2022-10-15 15:34:54,+0700,,"@convomf Klo ada vet terdekat mending langsung dibawa aja, klo emng urgent pake halodoc vet sabi. Klo hewan lebih baik diperiksa langsung sama dokter sih nder biar bisa dipegang dan diliat langsung",in,[],[],554986072,caremelkyoo,SEDANG SENSI,6,15,0,0,0,halodoc,Halodoc,vet dekat mending langsung bawa urgent pakai halodoc sabi hewan periksa dokter sih nder biar pegang,0.0,-0.0817,Neutral
1581192955569659904,1581191909933871104,2022-10-15 14:59:12,+0700,,"@tanyakanrl Coba halodoc aja, banyak promonya kok nder. Jangan self diagnose ya",in,[],[],247669699,nandoongg,gemilang,6,14,0,0,0,halodoc,Halodoc,coba halodoc promonya nder self diagnose ya,0.0,0.5902,Neutral
1581192832618229760,1581118134831882246,2022-10-15 14:58:43,+0700,,"@idhoaziz @kochengfs Ke vet kak atau konsul lewat halodoc, kittenku juga begitu. Diresepin salep, 3 hari udah sembuh",in,[],[],3360891285,antarasemesta,Aku,6,14,0,0,0,halodoc,Halodoc,vet kak konsultasi halodoc kittenku diresepin salep 3 sembuh,0.0,0.875,Neutral
1581186231429345280,1580865043863719936,2022-10-15 14:32:29,+0700,,@donghyevon Enakan halodoc atau ke tempatnya langsung ya?,in,[],[],1191220362169577474,thefolken,Rayya,6,14,0,1,0,halodoc,Halodoc,enak halodoc tempat langsung ya,0.7184,0.07669999999999999,Positive
1581181948021858304,1581180670503948288,2022-10-15 14:15:28,+0700,,"@nnewbula serius kak, mau ke psikiater di halodoc agak maju mundur takut kena diagnosa, obatnya gimana sementara disini rsud aja ga ada psikiater😭 entah karena terlalu jauh dari kota apa gimana",in,[],[],1344715840835309568,cakefourus,R.A,6,14,0,1,0,halodoc,Halodoc,serius kak psikiater halodoc maju mundur takut kena diagnosa obat rsud kota,0.4588,-0.7219,Positive
1581180670503948288,1581180670503948288,2022-10-15 14:10:23,+0700,,serius deh halodoc bisa ga ya obatnya dilempar ke jalanan berkelok disini?,in,[],[],1344715840835309568,cakefourus,R.A,6,14,0,1,0,halodoc,Halodoc,serius deh halodoc ya obat lempar jalan kelok,0.7184,-0.21409999999999996,Positive
1581171405533872128,1581138506080223232,2022-10-15 13:33:34,+0700,,"@sevendeadIysim antibiotik (minta resepin ke dokter halodoc): amoxicillin 500mg non-antibiotik: obat batuk hitam ibu &amp; anak, actifed merah (dua2nya ngantuk)",in,[],[],1337440303725232129,enigmaticdaisy,(out of office),6,13,0,0,0,halodoc,Halodoc,antibiotik resepin dokter halodoc amoxicillin 500mg non obat batuk hitam amp anak actifed merah dua ngantuk,0.0,-0.19430000000000003,Neutral
1581170931766300672,1581168872316555265,2022-10-15 13:31:41,+0700,,@gongxyoox @hugmematcha Didaerah aku emang manggilnya halodek bukan halodoc 😢,in,[],[],381113209,onlyonebotuna,.CALLMEBOTUNA.,6,13,0,0,0,halodoc,Halodoc,daerah manggilnya halodek halodoc,0.0,0.0,Neutral
1581170187071475713,1581170187071475713,2022-10-15 13:28:43,+0700,,Halodoc segala ada konsep keranjang kedaluarsa wkwk napa dah.,in,[],[],1084960644586074112,minumairputihh,cha,6,13,0,0,0,halodoc,Halodoc,halodoc konsep keranjang kedaluarsa wkwk deh,0.0,0.0,Neutral
1581162021751762944,1581149466895462402,2022-10-15 12:56:17,+0700,,"@jesambat247 @acctioo ya dari kemaren gw ga mau halodoc ya ga ad duit, beli obat tapi ga kebeli makanan, mati gw yg ada keracunan obat",in,[],[],1572517057098567681,imnotpilinggud,Chaey🪷,6,12,0,1,0,halodoc,Halodoc,ya kemarin gue halodoc duit beli obat kebel makan mati racun,-0.875,-0.008499999999999952,Negative
1581159019376701442,1581155493992488960,2022-10-15 12:44:21,+0700,,"@_deepblueeye @kochengfs Aku gatau kak, mungkin bisa langsung konsul ke halodoc dokter hewan, biar tau kak penanganan pertamanya gmn, biar lebih tepat juga nanya ke ahlinya",in,[],[],1303854366151962625,youkeepyours,diego,6,12,3,0,0,halodoc,Halodoc,deepblueeye tau kak langsung konsultasi halodoc dokter hewan biar tangan pertama ahli,0.0,0.02510000000000001,Neutral
1581155365500391424,1581155365500391424,2022-10-15 12:29:50,+0700,,pgn nyoba halodoc,in,[],[],1571366354036609025,IIllIlIIIlIlIll,👾,6,12,0,0,0,halodoc,Halodoc,pengin coba halodoc,0.0,0.20879999999999999,Neutral
1581147712401338368,1581144798710624256,2022-10-15 11:59:25,+0700,,"@convomfs Klikdokter pernah, halodoc pernah, pas emang udh suntuk bgt dan udeh mau pecah aja tuh rasanya kalo ga diobrolin, biasanya udh ngobrol enakan dan jadi lebih clear aja di otak yg tadinya “rame bgt”",in,[],[],114381539,keeendr,k a y e,6,11,0,0,0,halodoc,Halodoc,klikdokter halodoc pas suntuk banget pecah tuh diobrolin obrol enak clear otak rame,0.0,0.021499999999999964,Neutral
1581147685599354880,1581144798710624256,2022-10-15 11:59:19,+0700,,@convomfs Aku pernah konsul online di halodoc. Titiknya pada saat aku merasa hampa dan pikiran-pikiran negatif tentang diri sendiri terus menghantui aku,in,[],[],1186166893,jelli_jilli,jeni,6,11,0,0,0,halodoc,Halodoc,konsultasi online halodoc titik hampa pikir negatif hantu,-0.25,-0.08879999999999999,Negative
1581147347102633984,1581122588708810752,2022-10-15 11:57:58,+0700,,@ndagels Halodoc,tl,[],[],247154547,Novan_Andhy,Siap pak 🙏,6,11,0,0,0,halodoc,Halodoc,halodoc,0.0,0.0,Neutral
1581146300791541760,1581146300791541760,2022-10-15 11:53:49,+0700,,Bikin apps baru saingan Halodoc: Halodek 💩,in,[],[],1016679059835633664,fathursetiardjo,fathur,6,11,0,1,0,halodoc,Halodoc,bikin apps saing halodoc halodek,0.0,0.0,Neutral
1581145829209182208,1581144798710624256,2022-10-15 11:51:56,+0700,,"@convomfs aku pernah konsul lewat online, halodoc. waktu itu aku lagi ngerasa capek banget, kekuras banget.. apa aja dipikirin, nangis terus sampe kalo ngaca tuh aku prihatin sama diri sendiri.. krn tiap malem pasti nangis dan berantem sm pikiran sendiri, karena takut aku kenapa2 lgsg cus",in,[],[],980424374741118982,uumadame,☆,6,11,1,2,0,halodoc,Halodoc,konsultasi online halodoc capek banget kuras pikir menang kaca tuh prihatin malam antem pikir takut kenapa2 langsung cus,-0.25,-0.006399999999999961,Negative
1581145205826236416,1581130913949229056,2022-10-15 11:49:27,+0700,,@tauklh Adanya halodoc,in,[],[],2985459674,ningeju,運命,6,11,0,1,0,halodoc,Halodoc,halodoc,0.0,0.0,Neutral
1581137511522635776,1581112198532694016,2022-10-15 11:18:53,+0700,,"@sbyfess Yang lg punya masalah/bingung cerita ke sapa, biasain cerita ke psikolog yuk. Kalo ga brani dtg lngsung bisa lewat app halodoc/alodokter dulu. Kalo ga gitu cari tau cara kenal diri sendiri biar tau cara penyelesaian masalah yang ada pada diri sendiri, bisa dibantu psikolog jg kok",in,[],[],1557271455066648576,blxckhoe,🐱,6,11,0,0,1,halodoc,Halodoc,bingung cerita sapa biasain psikolog yuk berani langsung app halodoc alodokter cari tau kenal biar selesai bantu,0.25,-0.009599999999999942,Positive
1581127141147967489,1581123874392969217,2022-10-15 10:37:41,+0700,,@bibobubnay Pake halodoc,tl,[],[],1207333093448699909,jeanmarais_,Jean,6,10,0,0,0,halodoc,Halodoc,pakai halodoc,0.0,0.0,Neutral
1581117447943639040,1581117447943639040,2022-10-15 09:59:09,+0700,,"Ada yg pernah konsul di psikolog halodoc gak? Atau app lain gitu? Boleh tolong rekomendasiin dokter yg bikin pasien nyaman dongg:"")",in,[],[],1429791032523202573,songkangng,Li.,6,09,0,1,0,halodoc,Halodoc,konsultasi psikolog halodoc app tolong rekomendasi dokter bikin pasien nyaman,0.7184,0.4737,Positive
1581116684462874624,1581115901843496962,2022-10-15 09:56:07,+0700,,@collegemenfess Sama nder. Kl butuh bgt coba konsul via halodoc. Aku rencananya malah hbs lulus mau lgsg ke psikolog:(((((((,in,[],[],1429791032523202573,songkangng,Li.,6,09,0,0,0,halodoc,Halodoc,nder kalo butuh banget coba konsultasi via halodoc rencana habis lulus langsung psikolog,0.0,0.021499999999999964,Neutral
1581111536927461377,1581111536927461377,2022-10-15 09:35:40,+0700,,Guys ada yg pernah konsul di halodoc bagian kesehatan mental ga? Aku izin mau tanya2,in,[],[],1267801032102498307,suguruara,ARA LAGI OPEN JASTIP SPY X FAMILY🌼,6,09,0,0,0,halodoc,Halodoc,guys konsultasi halodoc sehat mental izin tanya,0.7184,0.057499999999999996,Positive
1581104970417393664,1580791871164403714,2022-10-15 09:09:35,+0700,,"@ohmybeautybank ke halodoc spkk aja deh, nanti diksih resep buat ngobatin radang… daripada trial error banyak produk yang blm pasti dan ga sembuh2",in,[],[],1060610605088821248,kuchingtaimu,memeng n fren,6,09,0,0,0,halodoc,Halodoc,halodoc spkk deh diksih resep ngobatin radang trial error produk sembuh2,-0.6124,-0.07840000000000003,Negative
1581093448798867456,1580962805691297800,2022-10-15 08:23:48,+0700,,"@hellothisisjake pasangannya halodoc lah kan inceran polisi tuh bida, perawat sama dokter",in,[],[],1172389838240137221,jafar_ace,jafar,6,08,0,0,0,halodoc,Halodoc,pasang halodoc inceran polisi tuh bida awat dokter,-0.4588,0.9186,Negative
1581090183415406592,1580178510148034561,2022-10-15 08:10:49,+0700,,@fransiskussx Wkwkwkwk halodoc kampret🤣,in,[],[],194373132,popong_itemnis,Eva Vivi Aniceta Situmorang,6,08,0,0,0,halodoc,Halodoc,wkwkwkwk halodoc kampret,0.0,-0.7906,Neutral
1581088841892405248,1581088841892405248,2022-10-15 08:05:29,+0700,,Ada yang punya apk halodoc? DM dlu. Urgent tabe 🙏,in,[],[],1468829570019201032,sulsel_fess,SulSel Fess❗🇴​🇳,6,08,0,2,0,halodoc,Halodoc,apk halodoc dm urgent tabe,0.0,0.6124,Neutral
1582775488573239296,1582775480406921216,2022-10-19 23:47:37,+0700,,From quora: Perasaan dikasihani bikin kita merasa punya hutang budi From alodokter: Rasa kasihan bikin manusia lebih merasa sebagai objek dibanding manusia,in,[],[],1523574483155828747,nadee_nadea15,De,3,23,0,1,0,alodokter,Alodokter,from quora asa kasihan bikin hutang budi alodokter kasihan manusia objek banding,-0.4588,0.0030999999999999917,Negative
1582758916752314371,1582553194177392640,2022-10-19 22:41:46,+0700,,@PETR1CH0R3 halodoc atau alodokter,in,[],[],1542334328679825409,nrponde,Givasya,3,22,0,1,0,alodokter,Alodokter,halodoc alodokter,0.0,0.0,Neutral
1582722893477466113,1582722893477466113,2022-10-19 20:18:38,+0700,,Alodokter official twt nya seriusan gk ada centang birunya? Mau nanya canggung kalau bukan centang biru,in,[],[],1568760251759083521,Study404,N.,3,20,0,0,0,alodokter,Alodokter,alodokter official twt nya serius centang biru canggung biru,0.4588,-0.9638,Positive
1582714866963337218,1582714040333107201,2022-10-19 19:46:44,+0700,,Sekalinya bisa chat sma asisten robot!! Kaco sih ini @alodokter,in,[],[],110994291,ayuhayon,akugaksukaintoleransi,3,19,0,0,0,alodokter,Alodokter,sekali chat asisten robot kaco sih,0.0,0.36240000000000006,Neutral
1582714040333107201,1582714040333107201,2022-10-19 19:43:27,+0700,,"@alodokter hi min, ak udh bayar via gojek kok gbsa dpakai??  https://t.co/U32gDvzYkC",in,[],[],110994291,ayuhayon,akugaksukaintoleransi,3,19,0,1,0,alodokter,Alodokter,hi min bayar via gojek gbsa dpakai,0.0,-0.15360000000000007,Neutral
1582690403978858496,1582690403978858496,2022-10-19 18:09:31,+0700,,{Mu} mau konsul ke dokter kulit karena aku kayaknya breakout lagi mending ke alodokter apa halodoc ya?,in,[],[],866802272432300032,womanfeeds_id,💜 WOMANFEEDS 💜,3,18,1,1,1,alodokter,Alodokter,mu konsultasi dokter kulit kayak breakout mending alodokter halodoc ya,0.0,0.07840000000000003,Neutral
1582673998940622848,1582650664551059461,2022-10-19 17:04:20,+0700,,@oxfara Mentok Sekarang ada halodoc bisa Konsul online dan di resepin obat. Plus murah meriah. Udah 3x pake halodoc karena anak bapil demam jadi sebelum ke DSA langsung aku ke halodoc atau alodokter/ klikdokter atau kalo weekend dan baby sakit.Sekarang semua akses mudah untuk di dapat.,in,[],[],1218635640,Am_Annisha,Nisha,3,17,1,1,0,alodokter,Alodokter,mentok halodoc konsultasi online resepin obat plus murah riah 3x pakai anak bapil demam dsa langsung alodokter klikdokter weekend baby sakit akses mudah,-0.4588,0.0050000000000000044,Negative
1582664395515043841,1582664395515043841,2022-10-19 16:26:11,+0700,,"Alodokter is hiring, JobStreeters!  Posisi: -IT Internal Audit -AR Staff -Finance Specialist -Health Content Writer -Event Executive -Reporting Specialist  Cek persyaratannya &amp; lamar lewat aplikasi JobStreet, atau klik link berikut:  https://t.co/NIocuCyGrg",in,[],[],112674312,JobStreetcom,JobStreet Indonesia,3,16,4,0,2,alodokter,Alodokter,alodokter is hiring jobstreeters posisi internal audit ar staff finance specialist health content writer event executive reporting cek syarat amp lamar aplikasi jobstreet klik link,0.25,-0.9001,Positive
1582660829333184514,1582585682421108738,2022-10-19 16:12:00,+0700,,"@Askrlfess konsul ke dokter. kalo lagi ga sempet bisa coba tanya ke halodoc atau alodokter.   kemarin aku kek gitu juga. seminggu coba pake basuh pake betadyne ungu blm berkurang, akhirnya diresepin obat. 3 hari udh ga keputihan",in,[],[],1490130657346871296,geminimeii,meyes,3,16,0,0,0,alodokter,Alodokter,konsultasi dokter coba halodoc alodokter kemarin kayak minggu pakai basuh betadyne ungu kurang diresepin obat 3 putih,-0.4588,-0.17320000000000002,Negative
1582649189670215680,1582649189670215680,2022-10-19 15:25:45,+0700,,"Yuk, Intip Rahasia Di Balik Berdirinya Telemedicine Alodokter  https://t.co/4mO9FgHzMG",in,[],[],847372542830444544,cnbcindonesia,CNBC Indonesia,3,15,0,0,0,alodokter,Alodokter,yuk intip rahasia diri telemedicine alodokter,-0.25,0.26259999999999994,Negative
1582594663365902336,1582582836712067073,2022-10-19 11:49:05,+0700,,"@elviana_73 Hing, udah coba pake alodokter kak?",in,[],[],54826763,NurulUnyil,SNH💎👑,3,11,0,1,0,alodokter,Alodokter,73 hing coba pakai alodokter kak,0.0,0.20879999999999999,Neutral
1582581284181639168,1582379793802092545,2022-10-19 10:55:55,+0700,,"@tanyarlfes Capek ah. Kalian yang ngesex, nanyanya ke warga twitter mulu. Ada halodoc atau alodokter, langsung konsultasi aja.",in,[],[],1488165877228793860,wony4everyoung,✨,3,10,0,0,0,alodokter,Alodokter,capek ah ngesex nanyanya warga twitter mulu halodoc alodokter langsung konsultasi,0.0,0.16110000000000002,Neutral
1582578777590153216,1582572272434323456,2022-10-19 10:45:58,+0700,,@ohmybeautybank Konsul ke dokter spkk di klikdokter/alodokter/halodoc,da,[],[],1027346674904051714,_young_lv,Ein 🌙,3,10,0,0,0,alodokter,Alodokter,konsultasi dokter spkk klikdokter alodokter halodoc,0.0,0.6124,Neutral
1582577701784670209,1581585317013860352,2022-10-19 10:41:41,+0700,,@helloinirubby alodokter gan,in,[],[],1175288540403359744,genitCat,kucingGenit,3,10,0,0,0,alodokter,Alodokter,alodokter gan,0.0,0.0,Neutral
1582566400463278080,1582566400463278080,2022-10-19 09:56:47,+0700,,"[cm] halo teman-teman, boleh minta tolong isi kuesioner temenku? ttg telemedicine, syaratnya pernah memakai aplikasi alodokter minimal 1x. nanti linknya aku drop di rep ya, makasih!",in,[],[],1046084008742801408,collegemenfess,COLLE | CEK PINNED,3,09,0,2,0,alodokter,Alodokter,halo teman tolong isi kuesioner temenku telemedicine syarat pakai aplikasi alodokter minimal 1x linknya drop rep ya terima kasih,0.0,-0.013800000000000034,Neutral
1582558761935601664,1582343657365327874,2022-10-19 09:26:26,+0700,,"@nurulfthh Aku gatau soal hematuri sih kak, nanti ditanyain aja ke dokternya, nambah pertanyaan deh hehehe atau bisa cari artikel di google kak, biasanya aku cek artikel yg halodok, alodokter gitu gitu",in,[],[],1387456745291718662,Smurffinn,Nuna.,3,09,0,1,0,alodokter,Alodokter,tau hematuri sih kak ditanyain dokter tambah deh hehehe cari artikel google cek halodok alodokter,0.0,-0.3557999999999999,Neutral
1582536724647149568,1582536724647149568,2022-10-19 07:58:51,+0700,,huhu sedih menunda pertemuan dengan pak sigit soalnya ternyata gabisa ngapa2in sekarang:( udah chat alodokter juga gadapet surat keterangan sakit🥲,in,[],[],1085361801162674176,nadillunnn,dillaww🌷,3,07,0,0,0,alodokter,Alodokter,huhu sedih tunda temu sigit ngapa2in chat alodokter gadapet surat terang sakit,-0.875,-0.08340000000000003,Negative
1582497841615761408,1582379793802092545,2022-10-19 05:24:21,+0700,,"@potatobee__ @tanyarlfes Salah ni mba mending baca yg di alodokter, nyarinya kadar hcg terdeteksi kapan, karena yg diliat testpack hormon itu. Terus biasanya gejala jg baru kerasa mulai hari ke-8, biasanya ada darah coklat grgr implantasi janinnya dan iyha cuma itu +nyeri pinggang deh",in,[],[],956758097258688512,8amb00ty,Bonchill Kitty | SEULGI’s LOS ANGELES SUPREMACIST,3,05,0,0,0,alodokter,Alodokter,salah nih mbak mending baca alodokter nyarinya kadar hcg deteksi testpack hormon gejala rasa 8 darah coklat gara-gara implantasi janin iya nyeri pinggang deh,-0.9001,-0.018000000000000016,Negative
1582381603325505537,1582211183771537408,2022-10-18 21:42:28,+0700,,"@bomgyoo @aan__ Coba ke alodokter nder. Harus konsul dokter. Aku dulu begitu rutin dikasih cairan infus sama salep gitu, soalnya kalo betadine gak ngaruh",in,[],[],1408833955000770563,secretofdiamond,crown,2,21,0,0,0,alodokter,Alodokter,coba alodokter nder konsultasi dokter rutin kasih cair infus salep betadine ngaruh,0.0,0.26259999999999994,Neutral
1582374868095766528,1582368429725491200,2022-10-18 21:15:42,+0700,,"@ohmybeautybank Ngaruh pernh trun 10 kg haid ke jeda hampir 2 bulan, langkah yg paling tepat kedokter dari pada diagnosis sendiri takut salah penanganan, sekarang juga udah ada app kya halodoc, Alodokter jadi bantu bgt sist",in,[],[],1097486750308388864,kkeewnn,nonakecil,2,21,0,0,0,alodokter,Alodokter,ngaruh pernh turun 10 kg haid jeda 2 langkah dokter diagnosis takut salah tangan app kaya halodoc alodokter bantu banget sist,-0.9186,-0.016599999999999948,Negative
1582371781217656832,1582370927634849792,2022-10-18 21:03:26,+0700,,"@Askrlfess Ga berani sebut. Takut nggak cocok di ibu sender. Konsul di halodoc aja nder. Atau kalo mau gratis ongkos kirim obat, pake alodokter",in,[],[],512793663,vzrros,cruel summer,2,21,0,0,0,alodokter,Alodokter,berani takut cocok sender konsultasi halodoc nder gratis ongkos kirim obat pakai alodokter,0.7184,0.031299999999999994,Positive
1582370407960965121,1582370407960965121,2022-10-18 20:57:58,+0700,,skrg hidup beneran dimudahkan teknologi ya  gue kan sakit buat pipis ya gue konsul ke alodokter dapet resep. resep ditebus di alodokter juga. tinggal bayar nunggu obat dikirim  ke dokter antri dan berlama-lama sudah lewat,in,[],[],287646441,prdsjade,Jade,2,20,0,0,0,alodokter,Alodokter,hidup benar mudah teknologi ya gue sakit pipis konsultasi alodokter resep tebus tinggal bayar tunggu obat kirim dokter antri lama,0.25,-0.006199999999999983,Positive
